MONA_CD,HJ_NM,HG_NM,PROFILE_UNIT_NM,PROFILE_UNIT_CD,PROFILE_SJ,FRTO_DATE
WCD5518S,高旼廷,고민정,제21대,100021.0,제21대 과학기술정보방송통신위원회,2022.07.22 ~ 2022.08.01
WCD5518S,高旼廷,고민정,제21대,100021.0,제21대 국회운영위원회,2022.04.07 ~ 2022.05.29
WCD5518S,高旼廷,고민정,제21대,100021.0,제21대 대법관(오경미) 임명동의에 관한 인사청문특별위원회,2021.09.02 ~ 2021.09.16
WCD5518S,高旼廷,고민정,제21대,100021.0,제21대 예산결산특별위원회,2021.07.02 ~ 2022.05.29
WCD5518S,高旼廷,고민정,제21대,100021.0,제21대 보건복지위원회,2021.02.15 ~ 2022.05.29
WCD5518S,高旼廷,고민정,제21대,100021.0,제21대 산업통상자원중소벤처기업위원회,2020.06.15 ~ 2021.02.15
4XG1439M,高永寅,고영인,제21대,100021.0,제21대 예산결산특별위원회,2022.07.22 ~ 
4XG1439M,高永寅,고영인,제21대,100021.0,제21대 보건복지위원회,2022.07.22 ~ 
4XG1439M,高永寅,고영인,제21대,100021.0,제21대 보건복지위원회,2020.06.15 ~ 2022.05.29
6V37131U,高榕진,고용진,제21대,100021.0,제21대 기획재정위원회,2022.07.22 ~ 
6V37131U,高榕진,고용진,제21대,100021.0,제21대 기획재정위원회,2020.06.15 ~ 2022.05.29
6V37131U,高榕진,고용진,제20대,100020.0,제20대 정무위원회,2019.08.26 ~ 2020.05.29
6V37131U,高榕진,고용진,제20대,100020.0,제20대 과학기술정보방송통신위원회,2019.08.23 ~ 2019.08.26
6V37131U,高榕진,고용진,제20대,100020.0,제20대 국회운영위원회,2019.06.19 ~ 2020.05.29
6V37131U,高榕진,고용진,제20대,100020.0,제20대 정무위원회,2018.07.16 ~ 2019.08.23
6V37131U,高榕진,고용진,제20대,100020.0,제20대 대법원장(김명수) 임명동의에 관한 인사청문특별위원회,2017.08.30 ~ 2017.09.21
6V37131U,高榕진,고용진,제20대,100020.0,제20대 과학기술정보방송통신위원회,2017.07.26 ~ 2018.05.29
6V37131U,高榕진,고용진,제20대,100020.0,제20대 평창동계올림픽 및 국제경기대회지원 특별위원회,2016.07.13 ~ 2018.03.31
6V37131U,高榕진,고용진,제20대,100020.0,제20대 미래창조과학방송통신위원회,2016.06.13 ~ 2017.07.25
7469929V,具滋根,구자근,제21대,100021.0,제21대 산업통상자원중소벤처기업위원회,2022.07.22 ~ 
7469929V,具滋根,구자근,제21대,100021.0,제21대 감사원장(최재해) 임명동의에 관한 인사청문특별위원회,2021.10.07 ~ 2021.11.11
7469929V,具滋根,구자근,제21대,100021.0,제21대 산업통상자원중소벤처기업위원회,2020.06.15 ~ 2022.05.29
E9R4507P,權明浩,권명호,제21대,100021.0,제21대 산업통상자원중소벤처기업위원회,2022.07.22 ~ 
E9R4507P,權明浩,권명호,제21대,100021.0,제21대 예산결산특별위원회,2021.07.02 ~ 2022.05.29
E9R4507P,權明浩,권명호,제21대,100021.0,제21대 산업통상자원중소벤처기업위원회,2020.07.06 ~ 2022.05.29
E9R4507P,權明浩,권명호,제21대,100021.0,제21대 정무위원회,2020.06.29 ~ 2020.07.06
E9R4507P,權明浩,권명호,제21대,100021.0,제21대 국회운영위원회,2020.06.29 ~ 2020.07.06
GDG1847Z,權性東,권성동,제21대,100021.0,제21대 정보위원회,2022.07.22 ~ 
GDG1847Z,權性東,권성동,제21대,100021.0,제21대 과학기술정보방송통신위원회,2022.07.22 ~ 
GDG1847Z,權性東,권성동,제21대,100021.0,제21대 국회운영위원회,2022.07.22 ~ 
GDG1847Z,權性東,권성동,제21대,100021.0,제21대 외교통일위원회,2022.04.28 ~ 2022.05.29
GDG1847Z,權性東,권성동,제21대,100021.0,제21대 정보위원회,2022.04.15 ~ 2022.05.29
GDG1847Z,權性東,권성동,제21대,100021.0,제21대 국회운영위원회,2022.04.15 ~ 2022.05.29
GDG1847Z,權性東,권성동,제21대,100021.0,제21대 기획재정위원회,2022.04.12 ~ 2022.04.28
GDG1847Z,權性東,권성동,제21대,100021.0,제21대 예산결산특별위원회,2021.07.02 ~ 2021.07.08
GDG1847Z,權性東,권성동,제21대,100021.0,제21대 법제사법위원회,2021.06.21 ~ 2022.04.12
GDG1847Z,權性東,권성동,제21대,100021.0,제21대 환경노동위원회,2021.06.15 ~ 2021.06.21
GDG1847Z,權性東,권성동,제21대,100021.0,제21대 농림축산식품해양수산위원회,2020.06.15 ~ 2021.06.15
GDG1847Z,權性東,권성동,제20대,100020.0,제20대 예산결산특별위원회,2019.07.05 ~ 2019.07.08
GDG1847Z,權性東,권성동,제20대,100020.0,제20대 헌법재판소장(유남석) 임명동의에 관한 인사청문특별위원회,2018.09.07 ~ 2018.09.20
GDG1847Z,權性東,권성동,제20대,100020.0,제20대 기획재정위원회,2018.07.16 ~ 2020.05.29
GDG1847Z,權性東,권성동,제20대,100020.0,제20대 예산결산특별위원회,2018.07.16 ~ 2019.05.29
GDG1847Z,權性東,권성동,제20대,100020.0,제20대 헌법개정 특별위원회,2017.01.03 ~ 2017.06.28
GDG1847Z,權性東,권성동,제20대,100020.0,제20대 평창동계올림픽 및 국제경기대회지원 특별위원회,2016.07.13 ~ 2018.03.31
GDG1847Z,權性東,권성동,제20대,100020.0,제20대 법제사법위원회,2016.06.13 ~ 2018.05.29
GDG1847Z,權性東,권성동,제19대,100019.0,제19대 평창동계올림픽 및 국제경기대회지원 특별위원회,2015.11.04 ~ 2015.12.31
GDG1847Z,權性東,권성동,제19대,100019.0,제19대 국무총리(황교안) 임명동의에 관한 인사청문특별위원회,2015.05.28 ~ 2015.06.18
GDG1847Z,權性東,권성동,제19대,100019.0,제19대 정부 및 공공기관 등의 해외자원개발 진상규명을 위한 국정조사특별위원회,2014.12.30 ~ 2015.05.02
GDG1847Z,權性東,권성동,제19대,100019.0,제19대 정보위원회,2014.06.24 ~ 2016.05.29
GDG1847Z,權性東,권성동,제19대,100019.0,제19대 환경노동위원회,2014.06.24 ~ 2016.05.29
GDG1847Z,權性東,권성동,제19대,100019.0,제19대 세월호 침몰사고의 진상 규명을 위한 국정조사특별위원회,2014.05.30 ~ 2014.08.30
GDG1847Z,權性東,권성동,제19대,100019.0,제19대 세월호 침몰사고의 진상 규명을 위한 국정조사특별위원회,2014.05.26 ~ 2014.05.29
GDG1847Z,權性東,권성동,제19대,100019.0,제19대 국가정보원등 국가기관의 정치적 중립성 강화를 위한 제도개선 특별위원회,2013.12.09 ~ 2014.02.28
GDG1847Z,權性東,권성동,제19대,100019.0,제19대 국가정보원 댓글 의혹 사건 등의 진상규명을 위한 국정조사특별위원회,2013.06.28 ~ 2013.08.23
GDG1847Z,權性東,권성동,제19대,100019.0,제19대 평창동계올림픽 및 국제경기대회지원 특별위원회,2013.04.08 ~ 2015.06.30
GDG1847Z,權性東,권성동,제19대,100019.0,제19대 방송공정성 특별위원회,2013.04.08 ~ 2013.11.30
GDG1847Z,權性東,권성동,제19대,100019.0,제19대 헌법재판소 재판관 후보자를 겸한 헌법재판소장(이동흡) 임명동의에 관한 인사청문특별위원회,2013.01.10 ~ 2013.02.18
GDG1847Z,權性東,권성동,제19대,100019.0,제19대 아동·여성대상 성폭력 대책 특별위원회,2012.09.13 ~ 2012.12.09
GDG1847Z,權性東,권성동,제19대,100019.0,제19대 평창동계올림픽 및 국제경기대회지원 특별위원회,2012.08.01 ~ 2012.12.31
GDG1847Z,權性東,권성동,제19대,100019.0,제19대 국회쇄신 특별위원회,2012.08.01 ~ 2012.12.31
GDG1847Z,權性東,권성동,제19대,100019.0,제19대 국무총리실 산하 민간인 불법사찰 및 증거인멸 사건의 진상규명을 위한 국정조사특별위원회,2012.07.26 ~ 2013.12.10
GDG1847Z,權性東,권성동,제19대,100019.0,제19대 법제사법위원회,2012.07.09 ~ 2014.05.29
GDG1847Z,權性東,권성동,제19대,100019.0,제19대 예산결산특별위원회,2012.07.09 ~ 2013.05.29
GDG1847Z,權性東,권성동,제18대,100018.0,제18대 정치개혁특별위원회,2012.01.12 ~ 2012.05.29
GDG1847Z,權性東,권성동,제18대,100018.0,제18대 평창동계올림픽 및 국제경기대회지원특별위원회,2011.08.23 ~ 2012.05.29
GDG1847Z,權性東,권성동,제18대,100018.0,제18대 지식경제위원회,2011.08.11 ~ 2012.05.29
GDG1847Z,權性東,권성동,제18대,100018.0,제18대 법제사법위원회,2011.07.29 ~ 2011.08.11
GDG1847Z,權性東,권성동,제18대,100018.0,제18대 대법관(박병대)임명동의에 관한 인사청문특별위원회,2011.05.17 ~ 2011.06.01
GDG1847Z,權性東,권성동,제18대,100018.0,제18대 지식경제위원회,2011.05.03 ~ 2011.07.29
GDG1847Z,權性東,권성동,제18대,100018.0,제18대 외교통상통일위원회,2011.04.28 ~ 2011.05.03
GDG1847Z,權性東,권성동,제18대,100018.0,제18대 감사원장(양건)임명동의에 관한 인사청문특별위원회,2011.02.22 ~ 2011.03.10
GDG1847Z,權性東,권성동,제18대,100018.0,제18대 감사원장(정동기) 임명동의에 관한 인사청문특별위원회,2011.01.07 ~ 2011.02.21
GDG1847Z,權性東,권성동,제18대,100018.0,제18대 국무총리(김태호) 임명동의에 관한 인사청문특별위원회,2010.08.13 ~ 2010.09.08
GDG1847Z,權性東,권성동,제18대,100018.0,제18대 대법관(이인복)임명동의에 관한 인사청문특별위원회,2010.08.09 ~ 2010.09.01
GDG1847Z,權性東,권성동,제18대,100018.0,제18대 예산결산특별위원회,2010.06.08 ~ 2011.05.29
GDG1847Z,權性東,권성동,제18대,100018.0,제18대 국회운영위원회,2010.06.08 ~ 2011.05.23
GDG1847Z,權性東,권성동,제18대,100018.0,제18대 지식경제위원회,2010.06.08 ~ 2011.04.28
GDG1847Z,權性東,권성동,제18대,100018.0,제18대 국제경기대회개최 및 유치지원특별위원회,2010.02.18 ~ 2011.08.22
GDG1847Z,權性東,권성동,제18대,100018.0,제18대 지식경제위원회,2009.11.09 ~ 2010.05.29
LG63087O,權寧世,권영세,제21대,100021.0,제21대 국토교통위원회,2022.09.02 ~ 
LG63087O,權寧世,권영세,제21대,100021.0,제21대 보건복지위원회,2022.08.04 ~ 2022.09.02
LG63087O,權寧世,권영세,제21대,100021.0,제21대 기획재정위원회,2022.07.22 ~ 2022.08.04
LG63087O,權寧世,권영세,제21대,100021.0,제21대 환경노동위원회,2021.06.21 ~ 2022.05.29
LG63087O,權寧世,권영세,제21대,100021.0,제21대 행정안전위원회,2020.07.06 ~ 2021.06.21
LG63087O,權寧世,권영세,제21대,100021.0,제21대 예산결산특별위원회,2020.06.29 ~ 2020.07.06
LG63087O,權寧世,권영세,제21대,100021.0,제21대 외교통일위원회,2020.06.15 ~ 2020.07.06
LG63087O,權寧世,권영세,제18대,100018.0,제18대 정보위원회,2010.06.08 ~ 2012.05.29
LG63087O,權寧世,권영세,제18대,100018.0,제18대 기획재정위원회,2010.06.08 ~ 2012.05.29
LG63087O,權寧世,권영세,제18대,100018.0,제18대 남북관계발전특별위원회,2008.09.30 ~ 2009.08.25
LG63087O,權寧世,권영세,제18대,100018.0,제18대 외교통상통일위원회,2008.08.26 ~ 2010.05.29
LG63087O,權寧世,권영세,제17대,100017.0,제17대 정보위원회,2007.04.16 ~ 2008.05.29
LG63087O,權寧世,권영세,제17대,100017.0,제17대 통일외교통상위원회,2006.06.20 ~ 2008.05.29
LG63087O,權寧世,권영세,제17대,100017.0,제17대 정보위원회,2006.06.20 ~ 2006.08.04
LG63087O,權寧世,권영세,제17대,100017.0,제17대 예산결산특별위원회,2005.04.26 ~ 2005.05.24
LG63087O,權寧世,권영세,제17대,100017.0,제17대 정치개혁특별위원회,2004.09.03 ~ 2005.06.10
LG63087O,權寧世,권영세,제17대,100017.0,제17대 정무위원회,2004.07.05 ~ 2006.05.29
LG63087O,權寧世,권영세,제17대,100017.0,제17대 정보위원회,2004.07.05 ~ 2006.05.29
LG63087O,權寧世,권영세,제17대,100017.0,제17대 이라크내테러집단에의한한국인피살사건관련진상조사특별위원회,2004.06.30 ~ 2004.08.04
LG63087O,權寧世,권영세,제16대,100016.0,제16대 정치개혁특별위원회,2004.01.12 ~ 2004.03.02
LG63087O,權寧世,권영세,제16대,100016.0,제16대 예산결산특별위원회,2003.06.05 ~ 2004.05.29
LG63087O,權寧世,권영세,제16대,100016.0,제16대 미래전략특별위원회,2002.09.24 ~ 2004.05.29
LG63087O,權寧世,권영세,제16대,100016.0,제16대 과학기술정보통신위원회,2002.09.10 ~ 2004.05.29
LG63087O,權寧世,권영세,제16대,100016.0,제16대 문화관광위원회,2002.08.19 ~ 2002.08.20
YKW37422,權垠希,권은희,제21대,100021.0,제21대 교육위원회,2022.07.22 ~ 
YKW37422,權垠希,권은희,제21대,100021.0,제21대 대법관(천대엽) 임명동의에 관한 인사청문특별위원회,2021.04.19 ~ 2021.04.29
YKW37422,權垠希,권은희,제21대,100021.0,제21대 정무위원회,2020.06.15 ~ 2022.05.29
YKW37422,權垠希,권은희,제20대,100020.0,제20대 사법개혁 특별위원회,2019.05.20 ~ 2019.08.31
YKW37422,權垠希,권은희,제20대,100020.0,제20대 사법개혁 특별위원회,2018.10.18 ~ 2019.04.25
YKW37422,權垠希,권은희,제20대,100020.0,제20대 행정안전위원회,2018.07.16 ~ 2020.05.29
YKW37422,權垠希,권은희,제20대,100020.0,제20대 예산결산특별위원회,2018.07.16 ~ 2018.10.15
YKW37422,權垠希,권은희,제20대,100020.0,제20대 예산결산특별위원회,2018.05.16 ~ 2018.05.29
YKW37422,權垠希,권은희,제20대,100020.0,제20대 사법개혁특별위원회,2018.01.12 ~ 2018.06.30
YKW37422,權垠希,권은희,제20대,100020.0,제20대 청년미래 특별위원회,2017.12.06 ~ 2017.12.08
YKW37422,權垠希,권은희,제20대,100020.0,제20대 국회운영위원회,2017.08.22 ~ 2018.05.16
YKW37422,權垠希,권은희,제20대,100020.0,제20대 행정안전위원회,2017.07.26 ~ 2018.05.29
YKW37422,權垠希,권은희,제20대,100020.0,제20대 안전행정위원회,2016.06.13 ~ 2017.07.25
YKW37422,權垠希,권은희,제19대,100019.0,제19대 국회운영위원회,2015.10.16 ~ 2016.01.27
YKW37422,權垠希,권은희,제19대,100019.0,제19대 예산결산특별위원회,2015.06.18 ~ 2016.05.29
YKW37422,權垠希,권은희,제19대,100019.0,제19대 국회운영위원회,2015.05.22 ~ 2015.06.24
YKW37422,權垠希,권은희,제19대,100019.0,제19대 국민안전혁신 특별위원회,2014.11.07 ~ 2015.07.31
YKW37422,權垠希,권은희,제19대,100019.0,제19대 국방위원회,2014.08.04 ~ 2016.05.29
3TO11703,權仁淑,권인숙,제21대,100021.0,제21대 여성가족위원회,2022.07.22 ~ 
3TO11703,權仁淑,권인숙,제21대,100021.0,제21대 법제사법위원회,2022.07.22 ~ 
3TO11703,權仁淑,권인숙,제21대,100021.0,제21대 교육위원회,2021.06.10 ~ 2022.05.29
3TO11703,權仁淑,권인숙,제21대,100021.0,제21대 국방위원회,2021.06.07 ~ 2021.06.10
3TO11703,權仁淑,권인숙,제21대,100021.0,제21대 대법관(이흥구) 임명동의에 관한 인사청문특별위원회,2020.08.24 ~ 2020.09.07
3TO11703,權仁淑,권인숙,제21대,100021.0,제21대 여성가족위원회,2020.06.15 ~ 2022.05.29
3TO11703,權仁淑,권인숙,제21대,100021.0,제21대 교육위원회,2020.06.15 ~ 2021.06.07
C7E79345,權七勝,권칠승,제21대,100021.0,제21대 대법관(오석준) 임명동의에 관한 인사청문특별위원회,2022.08.17 ~ 
C7E79345,權七勝,권칠승,제21대,100021.0,제21대 법제사법위원회,2022.07.22 ~ 
C7E79345,權七勝,권칠승,제21대,100021.0,제21대 예산결산특별위원회,2022.07.22 ~ 
C7E79345,權七勝,권칠승,제21대,100021.0,제21대 농림축산식품해양수산위원회,2021.05.17 ~ 2022.05.29
C7E79345,權七勝,권칠승,제21대,100021.0,제21대 기획재정위원회,2021.02.15 ~ 2021.05.17
C7E79345,權七勝,권칠승,제21대,100021.0,제21대 대법관(이흥구) 임명동의에 관한 인사청문특별위원회,2020.08.24 ~ 2020.09.07
C7E79345,權七勝,권칠승,제21대,100021.0,제21대 보건복지위원회,2020.06.15 ~ 2021.02.15
C7E79345,權七勝,권칠승,제20대,100020.0,제20대 대법관(노태악) 임명동의에 관한 인사청문특별위원회,2020.02.11 ~ 2020.02.26
C7E79345,權七勝,권칠승,제20대,100020.0,제20대 사법개혁 특별위원회,2019.06.10 ~ 2019.06.19
C7E79345,權七勝,권칠승,제20대,100020.0,제20대 에너지 특별위원회,2018.10.18 ~ 2019.06.30
C7E79345,權七勝,권칠승,제20대,100020.0,제20대 산업통상자원중소벤처기업위원회,2018.07.16 ~ 2020.05.29
C7E79345,權七勝,권칠승,제20대,100020.0,제20대 국회운영위원회,2018.07.16 ~ 2019.06.19
C7E79345,權七勝,권칠승,제20대,100020.0,제20대 청년미래 특별위원회,2017.12.06 ~ 2018.05.29
C7E79345,權七勝,권칠승,제20대,100020.0,제20대 산업통상자원중소벤처기업위원회,2017.07.26 ~ 2018.05.29
C7E79345,權七勝,권칠승,제20대,100020.0,제20대 국회운영위원회,2017.03.29 ~ 2017.05.15
C7E79345,權七勝,권칠승,제20대,100020.0,제20대 지방재정·분권 특별위원회,2016.07.13 ~ 2017.06.30
C7E79345,權七勝,권칠승,제20대,100020.0,제20대 산업통상자원위원회,2016.06.13 ~ 2017.07.25
B7R2742J,奇東旻,기동민,제21대,100021.0,제21대 법제사법위원회,2022.07.22 ~ 
B7R2742J,奇東旻,기동민,제21대,100021.0,제21대 국방위원회,2022.03.28 ~ 2022.05.29
B7R2742J,奇東旻,기동민,제21대,100021.0,제21대 보건복지위원회,2022.03.21 ~ 2022.03.28
B7R2742J,奇東旻,기동민,제21대,100021.0,제21대 국방위원회,2021.02.15 ~ 2022.03.21
B7R2742J,奇東旻,기동민,제21대,100021.0,제21대 기획재정위원회,2020.06.15 ~ 2021.02.15
B7R2742J,奇東旻,기동민,제20대,100020.0,제20대 국회 코로나19 대책 특별위원회,2020.02.26 ~ 2020.05.29
B7R2742J,奇東旻,기동민,제20대,100020.0,제20대 대법관(노태악) 임명동의에 관한 인사청문특별위원회,2020.02.11 ~ 2020.02.26
B7R2742J,奇東旻,기동민,제20대,100020.0,제20대 예산결산특별위원회,2019.08.21 ~ 2020.05.29
B7R2742J,奇東旻,기동민,제20대,100020.0,제20대 정치개혁 특별위원회,2018.10.18 ~ 2019.08.31
B7R2742J,奇東旻,기동민,제20대,100020.0,제20대 대법관(김선수·노정희·이동원) 임명동의에 관한 인사청문특별위원회,2018.07.17 ~ 2018.07.26
B7R2742J,奇東旻,기동민,제20대,100020.0,제20대 보건복지위원회,2018.07.16 ~ 2020.05.29
B7R2742J,奇東旻,기동민,제20대,100020.0,제20대 대법원장(김명수) 임명동의에 관한 인사청문특별위원회,2017.08.30 ~ 2017.09.21
B7R2742J,奇東旻,기동민,제20대,100020.0,제20대 국회운영위원회,2017.05.15 ~ 2017.05.29
B7R2742J,奇東旻,기동민,제20대,100020.0,제20대 남북관계개선 특별위원회,2016.07.13 ~ 2017.06.30
B7R2742J,奇東旻,기동민,제20대,100020.0,제20대 보건복지위원회,2016.06.13 ~ 2018.05.29
B7R2742J,奇東旻,기동민,제20대,100020.0,제20대 국회운영위원회,2016.06.13 ~ 2017.03.29
1BX7234U,金京萬,김경만,제21대,100021.0,제21대 산업통상자원중소벤처기업위원회,2022.07.22 ~ 
1BX7234U,金京萬,김경만,제21대,100021.0,제21대 민생경제안정특별위원회,2022.07.21 ~ 
1BX7234U,金京萬,김경만,제21대,100021.0,제21대 산업통상자원중소벤처기업위원회,2020.06.15 ~ 2022.05.29
ZKU88693,金炅俠,김경협,제21대,100021.0,제21대 외교통일위원회,2022.07.22 ~ 
ZKU88693,金炅俠,김경협,제21대,100021.0,제21대 외교통일위원회,2021.09.01 ~ 2022.05.29
ZKU88693,金炅俠,김경협,제21대,100021.0,제21대 정보위원회,2020.06.15 ~ 2022.05.29
ZKU88693,金炅俠,김경협,제21대,100021.0,제21대 기획재정위원회,2020.06.15 ~ 2021.09.01
ZKU88693,金炅俠,김경협,제20대,100020.0,제20대 남북경제협력 특별위원회,2018.10.18 ~ 2019.06.30
ZKU88693,金炅俠,김경협,제20대,100020.0,제20대 기획재정위원회,2018.07.16 ~ 2020.05.29
ZKU88693,金炅俠,김경협,제20대,100020.0,제20대 헌법개정 및 정치개혁 특별위원회,2018.01.11 ~ 2018.03.26
ZKU88693,金炅俠,김경협,제20대,100020.0,제20대 헌법개정 특별위원회,2017.01.03 ~ 2017.12.31
ZKU88693,金炅俠,김경협,제20대,100020.0,제20대 민생경제 특별위원회,2016.07.13 ~ 2017.06.30
ZKU88693,金炅俠,김경협,제20대,100020.0,제20대 외교통일위원회,2016.06.13 ~ 2018.05.29
ZKU88693,金炅俠,김경협,제20대,100020.0,제20대 예산결산특별위원회,2016.06.13 ~ 2017.05.29
ZKU88693,金炅俠,김경협,제19대,100019.0,제19대 서민주거복지 특별위원회,2015.09.03 ~ 2015.12.31
ZKU88693,金炅俠,김경협,제19대,100019.0,제19대 국무총리(이완구) 임명동의에 관한 인사청문특별위원회,2015.01.28 ~ 2015.02.16
ZKU88693,金炅俠,김경협,제19대,100019.0,제19대 서민주거복지 특별위원회,2015.01.14 ~ 2015.06.30
ZKU88693,金炅俠,김경협,제19대,100019.0,제19대 국회운영위원회,2014.10.16 ~ 2015.05.22
ZKU88693,金炅俠,김경협,제19대,100019.0,제19대 국토교통위원회,2014.06.24 ~ 2016.05.29
ZKU88693,金炅俠,김경협,제19대,100019.0,제19대 지속가능발전 특별위원회,2014.02.14 ~ 2014.12.31
ZKU88693,金炅俠,김경협,제19대,100019.0,제19대 남북관계발전 특별위원회,2013.06.28 ~ 2013.12.31
ZKU88693,金炅俠,김경협,제19대,100019.0,제19대 공공의료 정상화를 위한 국정조사특별위원회,2013.06.24 ~ 2013.07.13
ZKU88693,金炅俠,김경협,제19대,100019.0,제19대 국무총리실 산하 민간인 불법사찰 및 증거인멸 사건의 진상규명을 위한 국정조사특별위원회,2012.07.26 ~ 2012.07.27
ZKU88693,金炅俠,김경협,제19대,100019.0,제19대 환경노동위원회,2012.07.09 ~ 2014.05.29
ZKU88693,金炅俠,김경협,제19대,100019.0,제19대 예산결산특별위원회,2012.07.09 ~ 2013.05.29
X1K3667J,金敎興,김교흥,제21대,100021.0,제21대 행정안전위원회,2022.07.22 ~ 
X1K3667J,金敎興,김교흥,제21대,100021.0,제21대 중앙선거관리위원회위원(남래진)선출에관한인사청문특별위원회,2022.07.12 ~ 2022.08.02
X1K3667J,金敎興,김교흥,제21대,100021.0,제21대 국토교통위원회,2020.06.15 ~ 2022.05.29
X1K3667J,金敎興,김교흥,제17대,100017.0,제17대 국제경기대회지원특별위원회,2007.07.02 ~ 2008.05.29
X1K3667J,金敎興,김교흥,제17대,100017.0,제17대 2014년인천아시아경기대회유치특별위원회,2006.12.22 ~ 2007.06.30
X1K3667J,金敎興,김교흥,제17대,100017.0,제17대 국회운영위원회,2006.08.31 ~ 2007.02.01
X1K3667J,金敎興,김교흥,제17대,100017.0,제17대 교육위원회,2006.06.20 ~ 2008.05.29
X1K3667J,金敎興,김교흥,제17대,100017.0,제17대 예산결산특별위원회,2005.06.23 ~ 2006.05.29
X1K3667J,金敎興,김교흥,제17대,100017.0,제17대 일자리창출을위한특별위원회,2004.09.03 ~ 2005.06.30
X1K3667J,金敎興,김교흥,제17대,100017.0,제17대 산업자원위원회,2004.07.05 ~ 2006.05.29
X7I4680R,金起炫,김기현,제21대,100021.0,제21대 국방위원회,2022.07.22 ~ 
X7I4680R,金起炫,김기현,제21대,100021.0,제21대 외교통일위원회,2021.10.20 ~ 2022.05.29
X7I4680R,金起炫,김기현,제21대,100021.0,제21대 정무위원회,2021.10.18 ~ 2021.10.20
X7I4680R,金起炫,김기현,제21대,100021.0,제21대 국회운영위원회,2021.06.08 ~ 2022.04.15
X7I4680R,金起炫,김기현,제21대,100021.0,제21대 정보위원회,2021.05.04 ~ 2022.04.15
X7I4680R,金起炫,김기현,제21대,100021.0,제21대 대법관(이흥구) 임명동의에 관한 인사청문특별위원회,2020.08.24 ~ 2020.09.07
X7I4680R,金起炫,김기현,제21대,100021.0,제21대 외교통일위원회,2020.07.06 ~ 2021.10.18
X7I4680R,金起炫,김기현,제21대,100021.0,제21대 예산결산특별위원회,2020.07.06 ~ 2020.08.14
X7I4680R,金起炫,김기현,제21대,100021.0,제21대 산업통상자원중소벤처기업위원회,2020.06.15 ~ 2020.07.06
X7I4680R,金起炫,김기현,제19대,100019.0,제19대 산업통상자원위원회,2014.04.30 ~ 2014.05.15
X7I4680R,金起炫,김기현,제19대,100019.0,제19대 미래창조과학방송통신위원회,2013.03.22 ~ 2014.04.30
X7I4680R,金起炫,김기현,제19대,100019.0,제19대 국회운영위원회,2012.07.09 ~ 2013.06.03
X7I4680R,金起炫,김기현,제19대,100019.0,제19대 문화체육관광방송통신위원회,2012.07.09 ~ 2013.03.21
X7I4680R,金起炫,김기현,제19대,100019.0,제19대 국회상임위원회 위원정수에 관한 규칙개정 특별위원회,2012.07.05 ~ 2012.07.09
X7I4680R,金起炫,김기현,제18대,100018.0,제18대 정치개혁특별위원회,2011.12.31 ~ 2012.01.12
X7I4680R,金起炫,김기현,제18대,100018.0,제18대 대법관(박병대)임명동의에 관한 인사청문특별위원회,2011.05.17 ~ 2011.06.01
X7I4680R,金起炫,김기현,제18대,100018.0,제18대 공항·발전소·액화천연가스인수기지주변대책특별위원회,2011.03.02 ~ 2012.05.29
X7I4680R,金起炫,김기현,제18대,100018.0,제18대 국무총리(김황식) 임명동의에 관한 인사청문특별위원회,2010.09.17 ~ 2010.10.01
X7I4680R,金起炫,김기현,제18대,100018.0,제18대 국토해양위원회,2010.06.08 ~ 2012.05.29
X7I4680R,金起炫,김기현,제18대,100018.0,제18대 대법관(민일영) 임명동의에 관한 인사청문특별위원회,2009.09.08 ~ 2009.09.16
X7I4680R,金起炫,김기현,제18대,100018.0,제18대 정치개혁특별위원회,2009.05.28 ~ 2010.06.29
X7I4680R,金起炫,김기현,제18대,100018.0,제18대 일자리창출 및 중소기업경쟁력특별위원회,2008.09.30 ~ 2009.08.25
X7I4680R,金起炫,김기현,제18대,100018.0,제18대 지식경제위원회,2008.08.26 ~ 2010.05.29
X7I4680R,金起炫,김기현,제18대,100018.0,제18대 미국산쇠고기수입위생조건개정관련한·미기술협의의과정등실태규명국정조사특별위원회,2008.07.14 ~ 2008.09.05
X7I4680R,金起炫,김기현,제17대,100017.0,제17대 국무총리후보자(한승수)에관한인사청문특별위원회,2008.02.11 ~ 2008.02.29
X7I4680R,金起炫,김기현,제17대,100017.0,제17대 예산결산특별위원회,2007.07.03 ~ 2008.05.29
X7I4680R,金起炫,김기현,제17대,100017.0,제17대 정치관계법특별위원회,2007.07.03 ~ 2008.03.31
X7I4680R,金起炫,김기현,제17대,100017.0,제17대 행정자치위원회,2007.04.12 ~ 2008.05.29
X7I4680R,金起炫,김기현,제17대,100017.0,제17대 독도수호및역사왜곡대책특별위원회,2006.07.20 ~ 2007.12.31
X7I4680R,金起炫,김기현,제17대,100017.0,"제17대 대법관(김능환,박일환,안대희,이홍훈,전수안)임명동의에관한인사청문특별위원회",2006.06.22 ~ 2006.06.30
X7I4680R,金起炫,김기현,제17대,100017.0,제17대 여성가족위원회,2006.06.20 ~ 2008.05.29
X7I4680R,金起炫,김기현,제17대,100017.0,제17대 산업자원위원회,2006.06.20 ~ 2007.04.12
X7I4680R,金起炫,김기현,제17대,100017.0,제17대 여성가족위원회,2006.01.31 ~ 2006.05.29
